      0.25958296      0.25958300      0.25958286      0.25954993      0.25926903
      0.25927239      0.25927488      0.25927487      0.25927487      0.25927491
      0.25927484      0.25927486      0.25927491      0.25927499      0.25927498
      0.25834044      0.25734488      0.25735162      0.25735247      0.25735242
      0.25735257      0.25735271      0.25735287      0.25735278      0.25735275
      0.25735277      0.25665755      0.26260624      0.25671918      0.25673107
      0.25673383      0.25673396      0.25673410      0.25673407      0.25673449
      0.25673429      0.25673441      0.25694077      0.25696631      0.25696900
      0.25540451      0.25574440      0.25574452      0.25574459      0.25574465
      0.25574474      0.25907250      0.25001768      0.25003128      0.24903230
      0.25295661      0.25294774      0.25294784      0.25294791      0.25294797
      0.25139163      0.25786226      0.25784717      0.25784670      0.25784683
      0.25784695      0.25784705      0.25784713      0.25784721      0.25784729
      0.25784741      0.25784754      0.25784770      0.25784787      0.25877971
      0.25220437      0.25221543      0.25221572      0.25221581      0.25221591
      0.25221603      0.25175605      0.25774937      0.25773607      0.25773573
      0.25773581      0.25773586      0.25930787      0.25374353      0.25375247
      0.25375260      0.25375273      0.25375313      0.25283700      0.25856015
      0.25855008      0.25854890      0.25854901      0.25854911      0.25854929
      0.25936919      0.25403726      0.25404644      0.25404666      0.25404680
      0.25314948      0.25833037      0.25831926      0.25832182      0.25832197
      0.25990908      0.25541287      0.25542346      0.25542350      0.25542409
      0.25542438      0.25542455      0.25406859      0.26028227      0.26027204
      0.26027214      0.26027229      0.26027238      0.26138072      0.25597934
      0.25598867      0.25598884      0.25598896      0.25598908      0.25598930
      0.25538067      0.26003177      0.26002268      0.26002292      0.26002300
      0.26002310      0.26104775      0.25590062      0.25590995      0.25591007
      0.25591015      0.25591046      0.25508561      0.26137049      0.26136538
      0.26136551      0.26136560      0.26136560      0.26264981      0.25701539
      0.25702625      0.25702644      0.25702654      0.25702687      0.25702703
      0.25702718      0.25634940      0.26045441      0.26044635      0.26044641
      0.26044640      0.26107829      0.25559244      0.25560614      0.25560680
      0.25560735      0.25456265      0.25877156      0.25876289      0.25876297
      0.25876298      0.25876306      0.25962883      0.25483721      0.25484910
      0.25485179      0.25485192      0.25371856      0.25844786      0.25843932
      0.25843938      0.25843947      0.25843957      0.25843969      0.26075150
      0.25402122      0.25403205      0.25403421      0.25283663      0.25807071
      0.25806280      0.25806292      0.25806305      0.25806317      0.25806327
      0.25806335      0.25806337      0.25806341      0.25806340      0.25806342
      0.25806336      0.25873038      0.25098753      0.25684416      0.25683797
      0.25683802      0.25683807      0.25683813      0.25683820      0.25683829
      0.25683841      0.25683853      0.25824300      0.25263419      0.25264296
      0.25150265      0.25723814      0.25723164      0.25723172      0.25723181
      0.25723188      0.25723195      0.25723200      0.25723202      0.25723194
      0.25816205      0.25291198      0.25292032      0.25292040      0.25182501
      0.25778113      0.25777568      0.25777571      0.25777572      0.25777574
      0.25777565      0.25777564      0.25777573      0.25855889      0.25332303
      0.25333185      0.25333189      0.25333185      0.25333188      0.25234961
      0.25877579      0.25877163      0.25877163      0.25877170      0.25961772
      0.25499833      0.25500839      0.25500840      0.25500843      0.25500839
      0.25500848      0.25500830      0.25500822      0.25500821      0.25400259
      0.25999731      0.26100752      0.25633628      0.25634654      0.25634660
      0.25634654      0.25634660      0.25634660      0.25634670      0.25634671
      0.25634650      0.25634638      0.25545158      0.26313477      0.25753387
      0.25754444      0.25754452      0.25754445      0.25754448      0.25513272
      0.26238325      0.26237022      0.26237002      0.26237009      0.26236988
      0.26321863      0.25873070      0.25874122      0.25874094      0.25874080
      0.25874071      0.25874070      0.25874076      0.25874042      0.25874037
      0.25874036      0.25934624      0.25499632      0.25500640      0.25500627
      0.25500626      0.25500611      0.25500611      0.25427448      0.26047083
      0.26045851      0.26045815      0.26105434      0.25557159      0.25558020
      0.25558015      0.25558021      0.25330207      0.25906866      0.25905679
      0.25906850      0.25906836      0.25906830      0.25984153      0.25456638
      0.25457506      0.25457514      0.25457523      0.25457530      0.25457530
      0.25325654      0.25827417      0.25826408      0.25826405      0.25925566
      0.25423054      0.25423970      0.25423993      0.25424004      0.25424039
      0.25424057      0.25307262      0.25791459      0.25790418      0.25790429
      0.25790440      0.25896194      0.25350839      0.25351667      0.25351684
      0.25351693      0.25351720      0.25351738      0.25220066      0.25779445
      0.25778361      0.25778369      0.25778386      0.25778396      0.25778394
      0.25887646      0.25313026      0.25313702      0.25313711      0.25204669
      0.25622086      0.25621071      0.25621098      0.25621110      0.25621115
      0.25621120      0.25621135      0.25621146      0.25733115      0.25163236
      0.25163905      0.25128356      0.25654171      0.25652699      0.25652615
      0.25652632      0.25652641      0.25652649      0.25652690      0.25652707
      0.25652719      0.25768340      0.25094786      0.25549756      0.25548622
      0.25550277      0.25550291      0.25550298      0.25550303      0.25550306
      0.25550307      0.25550366      0.25550406      0.25489508      0.25931186
      0.26123415      0.25418707      0.25419361      0.25419381      0.25419393
      0.25419461      0.25419491      0.25419503      0.25370136      0.25808372
      0.25807259      0.25808457      0.25808470      0.25808494      0.25808504
      0.25808508      0.25921203      0.25334257      0.25266071      0.25812484
      0.25811491      0.25811202      0.25811208      0.25811213      0.25811217
      0.25811221      0.25811226      0.25811230      0.25811235      0.25920169
      0.25326289      0.25326758      0.25254478      0.25873047      0.25872292
      0.25872296      0.25872300      0.25872305      0.25872310      0.25872315
      0.25872330      0.25872330      0.25872335      0.25979833      0.25374645
      0.25287373      0.25870059      0.25869329      0.25869339      0.25869348
      0.25869355      0.25869362      0.25869368      0.25869380      0.25869386
      0.25869392      0.25976133      0.25396033      0.25299691      0.25893911
      0.25893292      0.25893296      0.25893300      0.25893303      0.25893305
      0.25893310      0.25893316      0.25893322      0.25893327      0.25893335
      0.26079967      0.25254830      0.25821196      0.25820570      0.25820577
      0.25820584      0.25820591      0.25820595      0.25820601      0.25820605
      0.25820610      0.25820615      0.25820633      0.25820638      0.25820646
      0.25820694      0.25820619      0.25820440      0.25820451      0.25820465
      0.25820480      0.25820494      0.25820504      0.25820511      0.25820516
      0.25820512      0.25820505      0.25820487      0.25820473      0.25906893
      0.25127271      0.25834011      0.25833441      0.25833426      0.25833411
      0.25833398      0.25833388      0.25833381      0.25833383      0.25833380
      0.25833376      0.25833374      0.25833377      0.25712997      0.26418531
      0.25654784      0.25655571      0.25655569      0.25655571      0.25655575
      0.25655578      0.25655581      0.25655579      0.25655575      0.25655570
      0.25655565      0.25655571      0.25720851      0.25706835      0.25707073
      0.25707077      0.25707079      0.25707080      0.25707077      0.25580767
      0.26054542      0.26053811      0.26053805      0.26053798      0.26123705
      0.25616153      0.25617404      0.25617493      0.25617480      0.25617468
      0.25617458      0.25617448      0.25617414      0.25617393      0.25617360
      0.25763265      0.25183639      0.25091127      0.25732177      0.25731826
      0.25731814      0.25731804      0.25731799      0.25731765      0.25731771
      0.25731766      0.25731751      0.25801956      0.25294206      0.25295100
      0.25190131      0.25734282      0.25733750      0.25733748      0.25733750
      0.25733742      0.25733745      0.25733746      0.25733762      0.25804748
      0.25335278      0.25336145      0.25336144      0.25336137      0.25216057
      0.25727380      0.25726737      0.25726740      0.25726686      0.25726648
      0.25726593      0.25726561      0.25726547      0.25726544      0.25796652
      0.25282687      0.25283449      0.25174617      0.25772228      0.25771738
      0.25771742      0.25771746      0.25771710      0.25864636      0.25413725
      0.25414580      0.25414587      0.25414594      0.25414603      0.25414613
      0.25414628      0.25242316      0.25986148      0.26101666      0.25616095
      0.25616889      0.25616897      0.25616907      0.25616914      0.25616940
      0.25616955      0.25616964      0.25616969      0.25616981      0.25616985
      0.25516737      0.26075225      0.26074725      0.26168169      0.25539695
      0.25540201      0.25540218      0.25540228      0.25540235      0.25540242
      0.25540256      0.25540269      0.25540277      0.25440632      0.26002542
