      -2.1464960      -2.0719042      -1.9994247      -1.9311538      -1.8673654
      -1.8104701      -1.7597018      -1.7149983      -1.6768061      -1.6430129
      -1.6093425      -1.5762972      -1.5436307      -1.5110666      -1.4820760
      -1.4559589      -1.4343151      -1.4153020      -1.3988991      -1.3848017
      -1.3710403      -1.3590226      -1.3482804      -1.3386931      -1.3301620
      -1.3225651      -1.3158049      -1.3097885      -1.3044299      -1.2983791
      -1.2918829      -1.2825505      -1.2736809      -1.2658938      -1.2589045
      -1.2548791      -1.2508856      -1.2449547      -1.2374769      -1.2284877
      -1.2181103      -1.2076566      -1.1971375      -1.1865886      -1.1760116
      -1.1667206      -1.1584003      -1.1510017      -1.1444503      -1.1359189
      -1.1259991      -1.1147651      -1.1023528      -1.0899266      -1.0774458
      -1.0649749      -1.0525787      -1.0416673      -1.0318745      -1.0231346
      -1.0153642      -1.0091418      -1.0041783     -0.99904843     -0.99394923
     -0.98831599     -0.98215374     -0.97682251     -0.97201247     -0.96949900
     -0.96872641     -0.96948514     -0.97164272     -0.97044689     -0.96701431
     -0.96148743     -0.95401949     -0.94747057     -0.94024097     -0.93250225
     -0.92421828     -0.91553205     -0.90782814     -0.90086020     -0.89460489
     -0.88629976     -0.87785273     -0.86928781     -0.86044576     -0.85280002
     -0.84486662     -0.83654123     -0.82788934     -0.82029593     -0.81342529
     -0.80725953     -0.79941213     -0.79057857     -0.78244973     -0.77461314
     -0.76806623     -0.76238499     -0.75596779     -0.74915123     -0.74324339
     -0.73789534     -0.73310090     -0.72882494     -0.72328676     -0.71674165
     -0.70925795     -0.70098531     -0.69358423     -0.68723650     -0.68189141
     -0.67750177     -0.67398312     -0.67086053     -0.66843783     -0.66482462
     -0.66041609     -0.65525037     -0.64908059     -0.64372441     -0.63885101
     -0.63447477     -0.63058318     -0.62626067     -0.62155554     -0.61650602
     -0.61147885     -0.60730510     -0.60381754     -0.60099111     -0.59842966
     -0.59618573     -0.59421463     -0.59124453     -0.58757157     -0.58186130
     -0.57510584     -0.56841573     -0.56156494     -0.55602986     -0.55080737
     -0.54616712     -0.54207076     -0.53694100     -0.53303611     -0.52852232
     -0.52374118     -0.52015198     -0.51629199     -0.51359653     -0.51175406
     -0.51069627     -0.50962238     -0.50874701     -0.50706638     -0.50492608
     -0.50235439     -0.49781445     -0.49278394     -0.48696522     -0.48042491
     -0.47654971     -0.47524591     -0.47623177     -0.47936189     -0.48265434
     -0.48558120     -0.48833403     -0.48937779     -0.48779633     -0.48399381
     -0.47807431     -0.47162107     -0.46590767     -0.46068653     -0.45598880
     -0.45247859     -0.44865859     -0.44663056     -0.44585634     -0.44559681
     -0.44714764     -0.44673283     -0.44510007     -0.44224031     -0.43819125
     -0.43474479     -0.43158654     -0.42874955     -0.42623242     -0.42340399
     -0.42025736     -0.41679069     -0.41301420     -0.40955583     -0.40822159
     -0.40854997     -0.41045752     -0.41222115     -0.41235710     -0.41123438
     -0.40753411     -0.40326161     -0.39815368     -0.39305469     -0.38913865
     -0.38610737     -0.38396518     -0.38184654     -0.37999287     -0.37836227
     -0.37692697     -0.37480419     -0.37221008     -0.36915559     -0.36566106
     -0.36265766     -0.35992638     -0.35746985     -0.35606544     -0.35542424
     -0.35554805     -0.35640483     -0.35551275     -0.35215006     -0.34677348
     -0.33949774     -0.33196305     -0.32702492     -0.32401596     -0.32282834
     -0.32332573     -0.32440358     -0.32609295     -0.32832122     -0.32975482
     -0.32837888     -0.32495406     -0.31959309     -0.31376198     -0.30858493
     -0.30384568     -0.29957278     -0.29574240     -0.29231179     -0.29102246
     -0.29137178     -0.29148365     -0.29160131     -0.28993848     -0.28687080
     -0.28424490     -0.28177664     -0.27952608     -0.27750730     -0.27569825
     -0.27408125     -0.27263797     -0.26999096     -0.26523183     -0.25957409
     -0.25282514     -0.24819106     -0.24623481     -0.24570457     -0.24675773
     -0.24757632     -0.24841469     -0.24921370     -0.24994461     -0.24826919
