       2.9385511       2.9385787       2.9385083       2.9387517       2.9387290
       2.9386987       2.9383576       2.9377663       2.9373513       2.9372820
       2.9371924       2.9369253       2.9362432       2.9354435       2.9347661
       2.9341373       2.9338313       2.9335960       2.9339716       2.9345440
       2.9354094       2.9364639       2.9371657       2.9375543       2.9378428
       2.9383080       2.9382967       2.9385290       2.9383576       2.9379173
       2.9378541       2.9375277       2.9373425       2.9369801       2.9362050
       2.9356485       2.9351800       2.9347933       2.9345124       2.9345585
       2.9350766       2.9359667       2.9368728       2.9373723       2.9373506
       2.9369022       2.9366054       2.9363253       2.9360665       2.9355859
       2.9351091       2.9351340       2.9352600       2.9358261       2.9366026
       2.9367815       2.9371094       2.9373673       2.9375905       2.9380383
       2.9385792       2.9392548       2.9402931       2.9410929       2.9415841
       2.9418589       2.9416480       2.9418593       2.9417048       2.9415710
       2.9414184       2.9410079       2.9410429       2.9413852       2.9420099
       2.9428411       2.9438206       2.9441334       2.9442903       2.9441979
       2.9438474       2.9438075       2.9439633       2.9443462       2.9452871
       2.9463707       2.9473187       2.9482075       2.9482443       2.9482384
       2.9482809       2.9479995       2.9483051       2.9484364       2.9485795
       2.9490458       2.9494345       2.9500609       2.9503576       2.9504554
       2.9500843       2.9495871       2.9491352       2.9486793       2.9491127
       2.9499500       2.9512421       2.9526121       2.9535548       2.9541801
       2.9539832       2.9536747       2.9533734       2.9530311       2.9534349
       2.9538651       2.9542118       2.9545620       2.9546819       2.9546696
       2.9542488       2.9532743       2.9523211       2.9517758       2.9519996
       2.9530999       2.9542033       2.9552333       2.9559476       2.9563835
       2.9568282       2.9574173       2.9578537       2.9584696       2.9591294
       2.9596411       2.9603548       2.9609397       2.9615403       2.9617413
       2.9616901       2.9613495       2.9604628       2.9597152       2.9589469
       2.9582150       2.9578062       2.9575759       2.9574968       2.9575204
       2.9576109       2.9579576       2.9584841       2.9591144       2.9598409
       2.9606805       2.9613334       2.9619281       2.9624463       2.9626230
       2.9628457       2.9630268       2.9632721       2.9633239       2.9630476
       2.9625180       2.9616584       2.9608014       2.9601027       2.9598526
       2.9596107       2.9596813       2.9597789       2.9596359       2.9596510
       2.9595072       2.9595285       2.9601894       2.9608903       2.9617119
       2.9625609       2.9629223       2.9633154       2.9638780       2.9640980
       2.9644147       2.9644562       2.9640649       2.9640318       2.9639138
       2.9640818       2.9644494       2.9650001       2.9654461       2.9658661
       2.9659624       2.9656151       2.9651767       2.9648444       2.9651221
       2.9658149       2.9667319       2.9674079       2.9674354       2.9669825
       2.9661897       2.9655419       2.9649693       2.9644811       2.9637954
       2.9630039       2.9629226       2.9633183       2.9644340       2.9653305
       2.9656290       2.9652022       2.9641406       2.9633209       2.9625841
       2.9619381       2.9616318       2.9616028       2.9620698       2.9629251
       2.9636656       2.9641113       2.9639896       2.9639462       2.9640886
       2.9643497       2.9649927       2.9656879       2.9664430       2.9672544
       2.9674129       2.9671293       2.9661667       2.9651176       2.9644359
       2.9639719       2.9640220       2.9640001       2.9642882       2.9647010
       2.9652464       2.9654025       2.9650904       2.9648844       2.9643168
       2.9640349       2.9638741       2.9633982       2.9635625       2.9638128
       2.9645177       2.9649870       2.9643562       2.9632548       2.9618172
       2.9606172       2.9600827       2.9603052       2.9609041       2.9621538
       2.9636418       2.9651578       2.9656489       2.9648875       2.9636157
       2.9619728       2.9608017       2.9601833       2.9597715       2.9596271
       2.9600035       2.9605785       2.9614114       2.9613701       2.9604749
       2.9595915       2.9585350       2.9581824       2.9582804       2.9585512
       2.9594959       2.9607508       2.9621189       2.9632699       2.9635157
       2.9633241       2.9631982       2.9626444       2.9621452       2.9616442
       2.9611085       2.9609469       2.9610629       2.9611567       2.9607993
       2.9600741       2.9592444       2.9585504       2.9581951       2.9581259
       2.9580507       2.9585306       2.9593957       2.9606263       2.9619313
       2.9628239       2.9630989       2.9630958       2.9630340       2.9625601
       2.9623317       2.9617198       2.9611431       2.9608994       2.9606680
       2.9605567       2.9603069       2.9596847       2.9590718       2.9586058
       2.9582058       2.9578942       2.9578889       2.9583687       2.9592291
       2.9601275       2.9606488       2.9606774       2.9603058       2.9600888
       2.9598903       2.9600089       2.9601181       2.9600720       2.9604726
       2.9606205       2.9609164       2.9614895       2.9614436       2.9615440
       2.9618396       2.9620079       2.9623949       2.9628661       2.9632161
       2.9640346       2.9643863       2.9645203       2.9644701       2.9639999
       2.9642606       2.9641438       2.9641417       2.9641763       2.9639867
       2.9642226       2.9647275       2.9652174       2.9659416       2.9668040
       2.9672248       2.9679070       2.9684163       2.9687963       2.9693677
       2.9697441       2.9700541       2.9704199       2.9707640       2.9711203
       2.9714821       2.9712893       2.9710308       2.9705841       2.9699699
       2.9700054       2.9699323       2.9702010       2.9704607       2.9707211
       2.9712338       2.9716566       2.9722947       2.9725253       2.9727470
       2.9729090       2.9730177       2.9736218       2.9740916       2.9747851
       2.9753234       2.9755674       2.9757978       2.9754509       2.9752221
       2.9749446       2.9746411       2.9748322       2.9748676       2.9746578
       2.9745161       2.9741710       2.9737316       2.9734405       2.9727408
       2.9722566       2.9720874       2.9723905       2.9733630       2.9738810
       2.9742309       2.9743426       2.9742153       2.9744126       2.9749950
       2.9754129       2.9757667       2.9762989       2.9767168       2.9773764
       2.9779550       2.9784934       2.9786537       2.9785351       2.9783913
       2.9776873       2.9773629       2.9772170       2.9772848       2.9778411
       2.9780384       2.9778040       2.9774265       2.9768292       2.9765811
       2.9767894       2.9770753       2.9775024       2.9778157       2.9780906
       2.9783680       2.9783739       2.9781780       2.9780255       2.9778799
       2.9781042       2.9783561       2.9784813       2.9784957       2.9782852
       2.9781678       2.9780568       2.9777384       2.9771967       2.9767049
       2.9760094       2.9754503       2.9750294       2.9744976       2.9741269
       2.9741184       2.9743741       2.9748534       2.9752692       2.9755886
       2.9758434       2.9762638       2.9765651       2.9768590       2.9771210
       2.9771132       2.9773862       2.9775703       2.9774875       2.9772135
       2.9772494       2.9771877       2.9773845       2.9774670       2.9770629
       2.9765846       2.9759381       2.9757036       2.9757164       2.9759669
       2.9764677       2.9766521       2.9766603       2.9765046       2.9764137
       2.9763689       2.9763687       2.9764117       2.9764996       2.9771073
       2.9778088       2.9788965       2.9794796       2.9795418       2.9791568
       2.9781013       2.9773155       2.9766243       2.9763101       2.9765273
       2.9768785       2.9776267       2.9784104       2.9788180       2.9790065
       2.9786557       2.9784082       2.9783751       2.9784962       2.9790531
       2.9797068       2.9805030       2.9813756       2.9815960       2.9813739
       2.9804455       2.9794427       2.9788104       2.9783989       2.9785050
       2.9784876       2.9787708       2.9792613       2.9799239       2.9802999
       2.9802401       2.9802565       2.9799049       2.9798003       2.9797783
       2.9794027       2.9796366       2.9799321       2.9806131       2.9811154
       2.9805311       2.9794889       2.9781694       2.9770720       2.9766485
       2.9769877       2.9777045       2.9788234       2.9799992       2.9810307
       2.9809456       2.9800275       2.9788894       2.9776563       2.9771115
       2.9770335       2.9771277       2.9774506       2.9782631       2.9789584
       2.9799089       2.9799701       2.9791433       2.9785942       2.9778185
       2.9777185       2.9780506       2.9785326       2.9794231       2.9804360
       2.9813855       2.9821793       2.9823769       2.9823567       2.9826210
       2.9824287       2.9822712       2.9820947       2.9818533       2.9819564
       2.9822760       2.9827546       2.9829076       2.9825363       2.9820299
       2.9813677       2.9808214       2.9806325       2.9804524       2.9808515
       2.9813872       2.9821154       2.9829851       2.9834587       2.9836785
       2.9838740       2.9840072       2.9837687       2.9837500       2.9833350
       2.9829409       2.9828446       2.9829745       2.9833708       2.9837641
       2.9836566       2.9832499       2.9827597       2.9821151       2.9816283
       2.9812146       2.9811290       2.9812716       2.9818165       2.9824522
       2.9829855       2.9832250       2.9832582       2.9830804       2.9829945
       2.9829631       2.9827864       2.9828009       2.9826581       2.9829037
       2.9836135       2.9841577       2.9846610       2.9850620       2.9851070
       2.9851539       2.9851347       2.9848658       2.9849448       2.9847122
       2.9845735       2.9847290       2.9848752       2.9856031       2.9859330
       2.9860705       2.9860073       2.9855030       2.9852265       2.9850400
       2.9848948       2.9852681       2.9859866       2.9867923       2.9877891
       2.9886377       2.9891317       2.9893365       2.9892380       2.9889120
       2.9887387       2.9888090       2.9891139       2.9896370       2.9898534
       2.9899697       2.9898902       2.9896254       2.9896621       2.9893522
       2.9891657       2.9890030       2.9891224       2.9896978       2.9903820
       2.9909770       2.9912640       2.9913059       2.9911379       2.9910611
       2.9912693       2.9914758       2.9921963       2.9929593       2.9936179
       2.9944346       2.9943343       2.9941725       2.9937648       2.9931443
       2.9930987       2.9929185       2.9925388       2.9925017       2.9924761
       2.9925301       2.9926399       2.9920431       2.9914650       2.9910042
       2.9910759       2.9918242       2.9921211       2.9924990       2.9928272
       2.9930958       2.9938565       2.9944308       2.9944553       2.9943208
       2.9942004       2.9943192       2.9949053       2.9953570       2.9960285
       2.9965046       2.9968720       2.9971387       2.9963349       2.9955227
       2.9947909       2.9943505       2.9946781       2.9948633       2.9945406
       2.9943109       2.9940184       2.9939996       2.9942280       2.9939007
       2.9931787       2.9923709       2.9919153       2.9919762       2.9922521
       2.9924863       2.9927070       2.9933165       2.9940835       2.9945339
       2.9943189       2.9931418       2.9917573       2.9905466       2.9899069
       2.9895094       2.9888340       2.9880392       2.9866538       2.9850845
       2.9837952       2.9823925       2.9811594       2.9800255       2.9792049
       2.9788863       2.9789199       2.9790148       2.9787965       2.9783626
       2.9772726       2.9757120       2.9737155       2.9713017       2.9690384
       2.9677568       2.9671259       2.9672908       2.9681012       2.9685412
       2.9689040       2.9685968       2.9672908       2.9655044       2.9631984
       2.9607570       2.9586533       2.9567887       2.9549598       2.9532192
       2.9515820       2.9505486       2.9502163       2.9502096       2.9505521
       2.9505960       2.9504322       2.9503080       2.9501846       2.9501059
       2.9495609       2.9490004       2.9480931       2.9468794       2.9463504
       2.9459618       2.9460464       2.9465107       2.9468107       2.9467934
       2.9462527       2.9450575       2.9433323       2.9412973       2.9393858
       2.9374084       2.9354837       2.9336924       2.9318292       2.9302033
       2.9284072       2.9260084       2.9231829       2.9196734       2.9158808
       2.9120625       2.9081351       2.9044096       2.9010574       2.8983201
       2.8960075       2.8937879       2.8909308       2.8876637       2.8843199
       2.8805281       2.8768779       2.8731223       2.8693905       2.8662159
       2.8634469       2.8611082       2.8583999       2.8549798       2.8510309
       2.8463420       2.8414413       2.8370424       2.8329053       2.8292390
       2.8258311       2.8224447       2.8190782       2.8149431       2.8102563
       2.8048599       2.7988399       2.7930004       2.7878026       2.7833470
       2.7799245       2.7774413       2.7751702       2.7731832       2.7702154
       2.7663034       2.7617897       2.7566098       2.7518115       2.7474189
       2.7433083       2.7394848       2.7356578       2.7319074       2.7277878
       2.7231881       2.7184282       2.7133496       2.7080447       2.7026564
       2.6971837       2.6917586       2.6864514       2.6817120       2.6771290
       2.6723135       2.6670402       2.6611992       2.6551135       2.6496340
       2.6450634       2.6418947       2.6397659       2.6377052       2.6358505
       2.6334590       2.6305696       2.6274501       2.6239897       2.6204796
       2.6166166       2.6134328       2.6102773       2.6078156       2.6066232
       2.6055981       2.6052052       2.6048881       2.6038273       2.6024191
       2.6006011       2.5983790       2.5962062       2.5940048       2.5914496
       2.5889016       2.5862244       2.5834331       2.5808602       2.5779381
       2.5750190       2.5717943       2.5684681       2.5650678       2.5615401
       2.5581812       2.5548860       2.5516264       2.5484029       2.5448581
